"","S44anc","S44Fluct_a","S44Fluct_b","S44Fluct_c","S44S17a","S44S17b","S44S23a","S44S23b","S44S23c","gene_id"
"28",-0.929734551619303,-0.516698924425715,-0.987092235884797,-0.432931980341076,-0.2033732127458,0.0897542119806031,-0.0135436341172704,-1.23234850698184,-0.520921302690824,"G_00032"
"29",0.89909332059963,1.57338122376727,-0.767142660046863,1.58098380068595,1.08097510756447,0.791401019507144,0.17989591898451,-0.732036155471374,-0.44511387993483,"G_00033"
"30",0.258206233945133,1.23418620358799,-0.644857874240366,0.878508693454895,1.19847420292216,0.145275380123054,1.57062112853636,-0.492458486221975,-0.11983969237654,"G_00034"
"31",0.495522367823701,0.318421266601445,-0.267322775987167,0.801436801517055,0.893493938926471,1.80024158408752,0.368902271403631,-0.146882198194366,0.33856890996949,"G_00035"
"32",0.28889120777227,0.2340006389479,0.393397629315043,0.181747542930002,-0.158823542445952,-0.799640189091201,0.0911042040058531,-0.146592459611448,-0.229347594580199,"G_00036"
"33",0.106262717004242,0.10298075561815,0.508985068742903,0.0211174416973149,0.34937802952608,1.16345104995119,0.283557474536284,0.74429845868709,0.92173662120548,"G_00038"
"34",0.134816449207798,0.243000649278999,0.380087928234096,0.2021934941133,0.667212018471352,-0.138473197245953,0.52076322331025,0.386451986381252,-0.093848855552551,"G_00039"
"35",-0.464178792253971,0.1011974556601,-0.386109808725125,0.0348520141929854,0.27756992243855,0.5752296773628,0.216684969164354,0.12551978350361,0.406332359500205,"G_00040"
"36",0.432738403185097,-0.472431030475947,0.403255712581995,-0.0557242032415998,-0.209853666573299,-0.211168827652753,0.355852333830048,1.01172930637765,-0.2745008625344,"G_00041"
"37",0.14984994356745,-0.487274887742111,0.308177560715945,-0.3146302543224,0.146902419405259,0.271883489261194,-0.50627996070793,-0.257104518399134,0.408732198930915,"G_00042"
"38",-0.0396412883508455,0.310156389286474,0.535768186636594,0.334409907548369,-0.213524343342436,-0.76761804359329,0.31457854576286,0.580739025298524,0.186769408284905,"G_00043"
"39",0.209325033570505,0.34888936029478,0.916954162430169,0.359585999920439,-0.315011782801321,-1.54834917039326,0.64314903276725,0.785474046545299,-0.2915368978234,"G_00044"
"40",0.268965431852799,0.0341456520353561,0.599001006446186,0.1869214913297,-0.442713728044775,-1.34967824969453,0.376399852714856,0.4066184933674,-0.706066815369861,"G_00045"
"41",0.339563737099591,-0.119928681147184,0.497428314353245,-0.1699847363362,-0.692748113160216,0.00822013093098955,-0.391911283587505,0.0940078371081352,-0.652583440760975,"G_00046"
"42",0.428996111069151,0.18616530355693,-0.0942950874914728,0.255306755554549,0.39107426339392,0.610167911944059,-0.823285612293001,-1.41478791391821,-1.99970035714656,"G_00047"
"43",1.86485194375695,0.901860835889752,3.13150376257509,0.631226335106501,0.371185136814002,-0.0748503166546498,0.81287698730595,2.3113282189092,1.63048183660185,"G_00053"
"44",0.696974765217289,1.16948674979585,1.29023286589158,1.08356496632254,1.25976766987869,0.304796719228327,0.857531608143455,1.41811738119784,0.913485212399551,"G_00055"
"45",0.296667100535899,0.509077383660411,-0.151268970207996,0.280904678386306,-0.0389514344097899,0.0356942252311993,0.0571779679859601,-0.32567679567775,0.122655751785725,"G_00056"
"46",1.39163550984582,1.01051025979124,-0.391613015080093,0.793100909586951,0.421823639301225,-0.233465205973016,1.70569850000786,0.841581812613675,0.941199322719241,"G_00060"
"47",0.575074963576772,1.53905313762242,-0.440540648050216,0.53162582904541,0.00544679433289497,0.0950095818620439,0.853516838088064,0.306685845113361,-0.149954828059504,"G_00062"
"48",-0.542764653952293,-0.16147397138484,-0.187651309240822,-0.0209465994330108,-0.00412687388046074,0.22459779597063,-0.676144931786581,-0.481194798446033,-0.35587772867682,"G_00063"
"49",-0.763277916789116,-1.32815372032971,-1.05706721670531,-1.22165373071074,-1.91246902040303,-2.37385982781237,-0.762492484609184,-1.07232737488015,-0.72654436774654,"G_00064"
"50",-0.34855820398771,-0.63078546743232,-0.991879738671952,-0.5713221641635,-0.739481626663098,-1.69290577964441,0.458592323679715,0.326958097099939,-0.89041336559686,"G_00068"
"51",-0.52360207766026,-0.78701376143289,-0.834295340568801,-0.750263963602876,-0.0867238709771243,-1.135000047644,0.37067750871528,0.104491182669592,-1.34742026760669,"G_00069"
"52",0.924855657889115,0.482890855040499,1.38406445942432,0.490067952475551,0.46250421997445,1.90977390922965,0.637533021787156,1.24529206750134,1.06296621442683,"G_00070"
"53",0.0113201429085487,0.0269683977844514,1.44963866582547,0.0150102269752495,0.407183336622349,-0.305148890211253,-0.535631440565602,-0.160841188850499,-0.347947124693253,"G_00071"
"54",-0.238163861918245,-0.449941556974139,-0.401303840543887,-0.47365325514689,-0.64843544863609,-1.35863539463482,0.181065664233605,-0.482164104157911,-0.12236654889723,"G_00072"
"55",0.287285646672624,0.0100410373126003,-0.136070394028657,-0.0325983217022507,-0.347628986588199,-0.0922599209495003,0.536531514236449,0.586056529804349,0.3792523876017,"G_00073"
"56",0.292861724108557,0.17389406802322,0.0507567006232675,-0.122235168826038,-0.0622197756405812,0.127752757831308,0.395843855922404,0.38272962610624,-0.239911796762036,"G_00074"
"57",1.2497371489935,1.75682111482479,-0.177565471120164,0.873679899091156,1.56209142412313,0.0914177112039338,0.263872378241064,1.19794516365372,0.312242070788465,"G_00085"
"58",1.38006912750087,2.22544682510659,0.308936590128869,2.15133981611758,3.24135186023801,1.26444086965269,0.700948053779396,1.23795895499867,1.35175972193641,"G_00086"
"59",1.76297040979003,1.75303196223611,0.638619336734134,1.23252722176838,1.57479239998046,2.36958488581069,0.41791759071852,0.28565713102439,0.367819700362779,"G_00087"
"60",0.416743919327679,-0.985077618649741,-1.33361531494794,-1.92738917141471,-1.77788417638213,0.163216590585529,-0.375959297764,0.320750636847505,0.128782836909941,"G_00088"
"61",0.113957110613,0.0246959292260521,0.288366848370594,0.00167008559934997,-0.312207620319849,-0.812752920078899,0.159902007612401,0.191861050968551,0.14926316167915,"G_00089"
"62",0.204959130539721,0.170761562262889,-0.45545523560471,0.0572119929720201,-0.198165934362934,0.560314229441475,-0.492253430833045,-0.506460843667805,0.762154081303289,"G_00090"
"63",-0.814344173503326,-0.746858462515299,-0.642592802470655,-0.60659822662865,-1.09470080763135,-1.7932456969054,-0.150091140941213,0.180054135443148,-0.8493705636388,"G_00091"
"64",0.248840705568348,0.252741169283596,0.395365342577722,0.509774484950546,0.3692634028343,0.458085621449464,0.26070852844011,0.264679213579285,0.14262063084822,"G_00093"
"65",0.194211612643468,0.43757308984933,-0.771144023593247,-0.148546020103885,-0.37976342097023,0.118702819476183,0.247574531024301,-0.136901273432295,0.815646623419531,"G_00094"
"66",-0.47913713463967,-0.402102987860196,0.404297398981926,-1.09740200854056,-0.761298195245765,-2.08073939292041,0.157875232747756,0.30656225928948,-0.224384720192334,"G_00095"
"67",0.0682331564131482,-0.454881380091399,0.394803888212149,-0.70882443748795,-0.688091092510498,-0.895008902905204,-0.183145039228649,0.0180988309685493,-0.592891499572901,"G_00097"
"68",0.421591172666639,-0.00933557582015462,0.308877199908144,-0.0259830325344594,-0.0889340612481498,-0.0886327004209512,0.226496220051281,0.66504975717287,0.403728068543191,"G_00098"
"69",-0.155986704169096,-0.518642111115814,-0.0184533591784915,-0.223701165575455,-0.366653452562859,0.288504782260709,0.0236070534305801,0.14225860346743,-0.565016994662449,"G_00099"
"70",-0.385063480223022,-0.0731637358637626,-0.0766404420180382,0.19618049854153,0.373595475069809,0.160063286255614,-0.14384365091585,-0.133159060642101,0.101919866538986,"G_00100"
"71",0.502274128921276,0.43123936002845,-0.356608606681451,0.196209028755902,0.879749216634151,0.863227242293148,-0.20249108097155,-0.587712671813751,1.00355664414225,"G_00103"
"72",-1.08290654234473,1.39849240352102,-0.0137764884911874,-0.14169512691374,-1.49137347374661,0.0155760014144591,-0.32821763013292,-1.55535659442262,0.384215366053156,"G_00105"
"73",-0.313242849279546,-0.20861838222735,0.139266173687116,-0.12957777922589,-0.317959049597555,-0.117702703060176,-0.373379975070125,-0.66606171749494,-0.548526765700604,"G_00107"
"74",-0.633456954449729,-0.65231128952737,-0.432719858436182,-0.0622330737897864,-0.639281106982554,0.0103722035816096,-0.0579992459088441,0.0285334091763415,-0.205450265651155,"G_00108"
"75",-0.0742074010602194,-0.35622932083572,-0.286413667782385,-0.287599375420259,-0.913294124315996,-0.621265785461422,-0.564586901488009,-0.556794918174214,-0.22213784214752,"G_00109"
"76",0.0272325615361227,-0.0195066045857478,0.874829789991095,0.0747756442809505,-0.0304937499235489,-0.698250026876351,0.305928110925348,0.2865278732548,0.22936845488575,"G_00110"
"77",0.706261177102459,0.561592953190999,0.521993379959394,0.573908115808649,0.4996209595499,-0.075183121647653,0.726042389755724,0.66732024243826,0.630601487693012,"G_00115"
"78",0.552102361400693,0.447053671349086,-0.049935015382377,0.29543024660201,-0.21293836656428,-1.13556998268368,0.310742128601649,0.208034392594185,-0.390778485956916,"G_00116"
"79",0.250294436971376,0.349189303371485,0.136550513791496,0.00231428597010463,0.342220393926005,0.37017518130344,0.335333202333766,0.208797179553148,-0.237323697564817,"G_00117"
"80",0.180592001809038,0.193698501093399,0.304823721088853,0.258204883844285,0.186546436515053,0.316199218391867,0.412338450123991,0.40105118907422,0.158624063367294,"G_00118"
"81",-0.359313397914555,-0.110847259707731,0.340150947961173,0.127716975195951,0.210975614604404,-0.0193492098725261,-0.10325002874332,-0.156282260473019,0.318189959187765,"G_00119"
"82",-0.930874485733594,-0.917025572097705,-0.584859606773289,-0.680454988797,-0.722221249376225,-1.33970821256261,-0.653451405451376,-0.562714417102076,-1.62947445429404,"G_00120"
"83",0.112843377919373,-0.099427878645398,-0.389770451911456,-0.0608072203460501,-0.3051756868689,-0.382986749316601,0.087644760103799,0.134394982878798,-0.29382097159005,"G_00122"
"84",0.170246383441248,-0.181701257204949,0.494270760394547,-0.116785803356899,-0.310081364855948,-0.389928306457503,1.76274834577575,0.695223933834851,-1.24893746969635,"G_00123"
"85",0.462193210275025,0.269521775805001,0.875199270469399,0.356482535033101,0.105048075437599,-1.19113549048895,0.839323215008152,0.832788713259502,0.0147975429010992,"G_00124"
"86",-0.0905855284565519,-0.23797863653405,0.218116450942797,-0.297928461081651,-0.290652154682851,-0.444132910609951,-0.137636885824949,-0.141819069614951,-0.2037755682015,"G_00126"
"87",0.263114692220674,0.20017756478245,0.952270057483292,0.00837858303105254,0.0949656182429012,-0.262631980813754,0.334370876726001,0.375891719618201,0.253345527414854,"G_00127"
"88",0.168932979798448,-0.0548102776267523,0.377550953150296,0.2706372795863,-0.0785242305717014,0.363956213568298,0.4949400209507,0.6014622648802,0.31482420176365,"G_00130"
"89",0.0636767443955214,0.0396675932020004,0.694340064537098,-0.0448565582787476,-0.0157692931317014,-0.870618245453304,0.367505731855601,0.33043012633815,-0.827093846525898,"G_00131"
"90",1.00035778047882,1.50847102416246,0.133542979119302,0.72301670505825,1.08489637622321,4.00942929051089,0.384250339990635,-0.0892521139677343,0.68100069580253,"G_00132"
"91",0.927571496693643,1.29724307469128,-0.446681121352339,1.40472356226598,1.87778175621634,2.86363840805378,1.40807436478577,0.657853687373039,0.963145381017051,"G_00133"
"92",0.048884679695992,-0.37566126957917,-0.389112704031029,0.304835556916975,-0.119527743766603,0.125000782413009,-0.131739695237026,-0.541366304678286,0.249372853624549,"G_00136"
"93",0.343786045448097,-0.386978491891101,0.621490918144697,-0.432656490264702,0.0182796088525,-0.826218058797101,0.79140427505035,0.332503555899449,-0.700670181756749,"G_00137"
"94",-0.33693837824158,-0.450106419519349,0.175671807482597,-0.424286598054751,0.15026933585695,0.0702772952303985,-0.0555778090682022,0.1410399692715,-0.795715064678698,"G_00138"
"95",2.31400943557038,-1.61779573957605,2.085529366662,-1.3091931384261,-2.44751406432905,-2.9972439543436,2.04252909448013,-1.12034770036917,1.08752588207911,"G_00140"
"96",0.07912886556612,0.130393802914289,0.359111578768667,0.103220551392099,0.243499837055171,-0.241390879970665,0.0907919262457361,-0.1491076244764,-0.262499272807376,"G_00141"
"97",-0.242868861465044,-0.061632500964475,0.508541606270019,-0.151627394969161,0.617130708388001,0.0336191267089393,0.453334401596774,-0.261928345608065,-0.349188495425125,"G_00142"
"98",0.444057584257101,0.189028579627599,0.403789877421049,0.1308160192818,0.135769801716599,0.436628642457396,-0.147784131583348,0.224050358084648,0.385694968027698,"G_00143"
"99",0.373616750341217,0.67100011781481,-0.0305093536588109,0.632668667425835,0.590141486685999,1.02080616848739,-0.0792793320422407,-0.215209726038585,0.732762078721176,"G_00144"
"100",0.0863225405357981,-0.603101045017898,0.0887605064903981,-0.4864718620272,-0.418556546903151,-0.476518547048651,-0.103350088132499,0.0364531833744,-0.515678607041399,"G_00145"
"101",-0.566512963996878,-0.0812867124067,0.391310581659098,-0.0869815532788489,-0.25456146048,-0.831397180307802,0.0755648678512002,0.10998530011605,-0.633199541366199,"G_00146"
"102",0.0671321557721994,0.0718098877054991,-0.144188457414802,-0.0170963730493501,-0.2125462851072,-0.471091581309202,0.0347580324280894,0.301250988560649,-0.382629436364949,"G_00148"
"103",0.809348618301185,0.597738928351981,-0.165090545155737,1.46546977755449,0.996042116124489,0.806305985225343,0.51863514125691,0.126636527773396,1.01953047713603,"G_00149"
"104",0.998657247642712,2.16541056380548,1.10531173672763,1.40046760124071,3.32790203809779,1.84100117200877,1.52053174536369,2.65600579819582,1.33291344105292,"G_00150"
"105",-0.0420924374283504,0.203560236294551,0.496609914928645,0.304243728689698,0.445762625248098,-0.207968373172465,0.739405887635232,0.646087128263699,0.207785079622649,"G_00151"
"106",-0.598616147655501,0.63544495069061,-0.393786216889822,-0.349504569514725,0.83656378998546,-0.284964895619611,-0.4235069657087,-0.97508611438976,-0.263655038716715,"G_00152"
"107",-0.784324234012593,-0.59028697436816,-1.15386991276467,-0.398455120925775,-1.70155620035593,-0.0572855468251921,-0.51973838651622,-0.375192142606305,0.351881572731634,"G_00153"
"108",-0.0404952358241539,-0.600689232441748,0.236094686646496,-0.546503393626301,-1.08198083050445,-1.2060637332092,0.14814481623535,0.0604921976413498,-0.40284587555595,"G_00155"
"109",-0.0644709053140006,-0.150127342361699,-0.0184988876191566,0.0473986353566987,-0.2231123185445,0.458611693826048,-0.260074889280749,-0.414251075628301,-0.108616845334401,"G_00156"
"110",0.13909830326802,0.164935192850997,0.680207802967349,0.191606361723599,-0.165475741307649,-0.875229080127451,0.400509036177648,0.933014475344798,0.485218764319548,"G_00157"
"111",-0.24159437235015,-0.074551991463751,-0.268283588894903,-0.151304436552899,0.0799418430402999,0.290276873822098,-0.0112853997038982,-0.253911352132549,-0.23044977241505,"G_00161"
"112",-0.688704604754252,-0.787386568183901,-0.437920563045509,-1.2942287732139,-1.3502340109949,-0.495489874353103,-0.0183711758989974,-0.81001344857215,-2.71938306004634,"G_00162"
"113",0.208494699487906,0.22129710601609,-1.19668371284505,-2.08559793022252,0.81336053377591,1.37125393403466,-0.244971063283115,-1.14760595496342,0.412138113938305,"G_00163"
"114",-0.687987565938226,-0.605634594865724,-0.76921913310953,-0.488135224948945,-1.65228484682927,-0.389551033820762,-1.12605226440333,-1.48679024854122,-2.59576869500125,"G_00164"
"115",-0.293880250370537,0.349835428887,1.10593828337815,1.0778026482135,0.887928771418101,1.3746907996498,0.130815443673304,0.93265504037,0.18643951739785,"G_00166"
"116",-0.134332310356176,0.13282227630355,0.0363871171752967,0.146495192936899,0.0378482366858008,0.0581536959348976,-0.0997964891077009,-0.141011638941349,0.202544178439299,"G_00167"
"117",-0.020388375769153,-0.0927370157344492,0.394737581446348,-0.1465822377984,0.0913722729304999,0.0114990142419481,-0.276312949115149,-0.335769027996801,0.244144235166101,"G_00168"
"118",0.34933728770397,0.15248470048655,0.264288574055949,0.20530561791365,0.34231619230635,0.795500069495695,0.0708028272639497,0.2042794251206,0.488119762654601,"G_00169"
"119",-0.453508170659423,-1.16227491118491,-0.891955490051987,-0.697625895883975,-1.41317437141644,-1.12207490809747,-0.776634951329475,-1.10733344223037,-0.839752055586326,"G_00170"
"120",-0.00156026107290351,-0.118763332695748,0.553307176594697,-0.370877256757652,-0.333102713392649,-0.921112483980703,-0.22022125502135,0.182495591904949,-1.29856044019915,"G_00171"
"121",0.0283891165386211,-0.129756826232748,0.00355435227469323,0.0943769208593501,-0.244053996350652,0.24002292866735,0.397192106421599,0.492261723416699,-0.0403754713544486,"G_00172"
"122",-0.412019771737917,0.19662371981302,-1.30991143475012,0.504349737594274,0.378135746615871,0.234797896929339,-0.347998338179731,-1.06378915850559,-0.418672332886794,"G_00173"
"123",0.543242028859479,0.26902078572359,-0.832802407997231,-0.0413592228336048,0.437398430385314,0.852188696977473,-0.303893887603431,0.0945177886885737,0.312786395385244,"G_00174"
"124",-2.65798990757111,-0.719747401940301,-0.915648722434749,-0.340539135006015,0.329209082273827,1.50304637554779,-1.39157902346414,-0.49265594505563,-0.4034154655768,"G_00175"
"125",-0.744487988475724,-0.0451122252969798,-0.917837066968423,-0.291059765905626,-0.210416236269474,0.328063160546818,-0.743066770599239,-1.37183165720078,-0.201095836278975,"G_00176"
"126",-0.347952212205478,0.325958067587,0.396121762048296,0.6106474625153,0.7455006572809,1.2869845665751,0.632759933423651,0.859340743443348,0.408942594825499,"G_00177"
"127",1.10091127352956,0.886539927772449,0.963427015950389,1.17883838722392,1.05797005140199,0.717279094413303,0.20680035581264,0.713979204971634,0.404839720110385,"G_00178"
"128",-0.248678812914718,-0.23333575136968,0.401451934967924,-0.107131021258914,-0.588523718565356,-0.550034681133311,0.0794129708260765,0.279754620361761,-0.85647646448979,"G_00180"
"129",-0.23821671016055,0.396593370113525,-0.0972861247336831,0.466299967474095,0.0269870961922451,1.04127053336904,-0.646055621177535,-0.601648478753035,0.26084842451145,"G_00181"
"130",-0.777750271067508,0.248044534073205,-0.754722518702312,-0.139381611112325,0.565855255336616,1.58520219444818,-0.843357249714684,-1.69571618589929,-0.718470897939825,"G_00182"
"131",-0.438162108169497,0.222514288747015,-1.92605806045697,-0.402268535505111,0.405034122638416,-0.273824502067307,0.514785270959289,-0.67805083720991,-0.269594923910359,"G_00183"
"132",-1.88419898213412,1.35017627174076,0.317308706504238,0.906464599145575,2.90415310635543,1.19543944791067,0.61187429486751,-0.30260261661891,1.21009888108738,"G_00184"
"133",0.111163155471619,-0.152051218564699,0.965204299381948,-0.310957756519102,0.195378771252398,-0.611608953277301,0.402489369484302,0.394529608765052,-0.0609395766111991,"G_00185"
"134",0.0689008710158233,0.2588628731932,0.369575674388942,0.397487028411851,0.301016037171749,0.00168459768219624,0.1867576365343,0.508224469577351,0.218896568431499,"G_00186"
"135",0.00801477509319345,-0.322711555088852,0.292077531457696,-0.252416242040348,-0.556496192540651,0.147092165395899,-0.301419152313451,-0.257279158359247,0.105775980661201,"G_00187"
"136",0.170270046666323,0.263814431382652,0.561370838570097,0.140362462599651,0.514554983066049,-0.906884353859351,0.176207886590998,0.207237351311848,-0.216171044350649,"G_00188"
"137",0.261036352234177,0.326835937845794,0.114397367420926,-0.0202801948906393,0.0288066770429557,-0.474247915412895,-0.21629867014849,0.0211285239813647,-0.525733111295776,"G_00189"
"138",0.24666072957258,-0.380532853652394,-2.56293936364198,-1.20638117737089,-0.604436875970144,-1.37212458755673,0.13039497385785,0.383287839965059,-1.00527377972295,"G_00190"
"139",0.845173908830318,0.632174579217425,-1.31340871020282,0.66539504494498,0.751362638115865,-1.00028882910143,0.34755757000211,-0.567878564331056,0.341366209449315,"G_00191"
"140",-0.263500459208727,-0.228985346508195,0.178531803339314,-0.199540952985358,-0.481760465432045,-0.235523202889246,-0.336133940767685,-0.286567882734559,0.126400354721901,"G_00192"
"141",0.0135550427924228,0.0796672294735021,0.732669859615446,0.0259006176491011,-0.00922875318414995,-0.470232195328102,0.3051442750293,0.614332188531752,-0.422358360326799,"G_00193"
"142",-0.535226672936977,-0.324946085766348,-0.0598341183161026,-0.0587976808585484,-0.515752340484399,-0.817381688411903,0.0293736181945009,0.22327678713015,0.222358515142201,"G_00195"
"143",-0.0424145471692289,-0.264158882569799,-0.481114828572755,-0.249478865946394,-0.213038719187701,-0.72652933212129,0.0906167252632007,-0.198606545233498,0.00500888920109924,"G_00196"
"144",0.150620307337837,0.04964329671382,-1.34016164664392,0.34681445999756,0.108889790458427,0.0906049773083202,-0.0177499620980044,-0.0607874472221551,-0.0889750879156293,"G_00198"
"145",0.0883934901741249,0.0482290706950982,0.400055893378596,-0.377288913403854,-0.217848890625299,-0.0402120640466504,-0.26334983856545,0.0767463070207751,-0.91000248967196,"G_00199"
"146",0.53396373402497,0.130923988008391,-0.167601770994913,0.36259451872062,-0.404655327488319,-2.06500989560627,1.0256272339964,1.21335699034733,-0.299294718368391,"G_00201"
"147",0.354953889874816,0.171629573990574,-0.0553614325057896,0.284152902695195,-0.227444598838982,-0.481742881753091,0.780912194575575,0.853128850944701,-0.264855426518031,"G_00202"
"148",0.00231615487042356,0.0364312840710497,0.401412333918644,0.128302489875101,-0.169377642564948,-0.817344301721053,0.232692230394601,0.554644879861951,-0.138334138276499,"G_00204"
"149",-0.0544861013961765,-0.220654194678802,-0.253054680855405,-0.173424438984948,-0.390095334519549,-0.471323788703403,0.0397620325198994,0.11836725182035,-0.210592309960401,"G_00205"
"150",0.173156036045238,-0.199930287474,-0.0569103436474278,-0.134193341962386,-0.462196418850726,-1.02897167994258,-0.0653349291613141,-0.271358145121761,-0.78020859141489,"G_00206"
"151",-0.270503843522876,-0.165248462689284,-0.383042615867636,0.714258957018699,0.624914720202449,0.434416219228583,0.700996872571446,1.45821634957469,1.98317673040418,"G_00207"
"152",-0.319335817934581,-0.0128037906771799,-0.262548573902802,0.0909677208444044,-0.0693141564716798,-0.00654194410347143,-0.12697890848725,-0.1741374631632,0.0818772569016553,"G_00208"
"153",-0.327688865642406,-0.52557395881577,-0.489307404716982,-0.973602015914581,0.490890229153896,1.21671187665271,-0.276984752066731,-0.805573218081245,0.63527245649205,"G_00209"
"154",0.516658225565727,0.383666026684795,-0.559312093169835,0.640777610289643,1.41735525129077,0.536556824757059,0.942054189943669,0.3016781656894,-0.226719821489599,"G_00211"
"155",0.234318345758281,0.441015072308531,0.0634484060016393,0.709223698734631,0.431472845476095,1.20750363323611,0.4216705622149,0.14445171003061,1.84685850152604,"G_00212"
"156",-0.706994108338909,0.205463273523768,-0.161049437044828,0.663617338984865,1.58146113737887,1.30603527451369,0.57005731357578,-0.0550975907785197,0.44076172122432,"G_00213"
"157",0.681263014973295,1.43931971091355,0.078272511824543,1.3157993906043,1.752825707033,1.47406210989795,2.48752881211095,2.0898463874495,1.192505773863,"G_00214"
"158",0.286859832619996,1.02427514710832,-0.122738783255922,0.361570578359579,0.662025777286069,1.32674980658548,1.01464671682128,0.69506127153352,0.662835344595849,"G_00215"
