"","S01anc","S01Fluct_a","S01Fluct_b","S01Fluct_c","S01S17a","S01S17b","S01S17c","S01S23a","S01S23b","S01S23c","gene_id"
"15",1.88273335189289,2.52212575966358,0.18997067004847,1.13168058667936,0.97293855432542,3.95367962773943,1.82160352828315,1.50487978617052,1.62273529136337,5.66727054211911,"G_00017"
"16",-0.264396735925222,0.167748536216251,-0.3540150693762,-0.0274703693608492,0.523345923360752,-0.11663112563555,-0.7770351965065,0.1258356290416,0.318768355072751,0.467163637865898,"G_00018"
"17",-0.243691820701564,-0.742820057458149,0.365369392208792,-0.519140298565795,-1.8571150139164,1.06743674640463,-1.44866911848065,-0.0942130240707488,-0.190052723962353,-0.7445903431815,"G_00019"
"18",0.267714773321451,0.192225867784981,0.389951566636655,0.0299305851803595,-0.910763224297289,0.370170680450784,-1.05561372356044,-0.242093749925459,0.843258378222625,0.283853699128934,"G_00020"
"19",0.0592835383491804,0.143636245712991,-0.093895040949171,0.0410297948338918,1.24571187603968,-1.10766649144796,-0.270962262490931,-0.229433305389449,-0.0345888652776385,0.403109283901994,"G_00021"
"20",0.21295962130238,-0.171109077039944,0.0331411465734301,0.11256440201718,0.215155635101876,-0.660638002905354,-0.255911861529214,-0.568580115383165,-0.199045875744799,-0.0317386288736993,"G_00022"
"21",-0.515872427851148,-1.29832973635125,-0.935167279995751,-0.895412167778348,0.361797079408602,-0.6319200878825,-0.327801868820651,-0.39796416386915,-0.628395156884649,-0.692005615850649,"G_00024"
"22",0.527590274203759,0.1001905856343,0.144462538858535,0.115166805143018,0.0741661630749499,-1.52042696581715,-1.17797062427395,0.2681230811146,-0.481073604714236,1.20210338832041,"G_00025"
"23",0.25975113457741,-0.308843584774425,-1.08252857394245,0.554354483280134,0.72356188345489,3.50168187422206,1.30919657256923,0.0683799495863856,0.723776590629395,0.51494881362282,"G_00026"
"24",0.383304024892487,-0.52172322817791,-0.22894633126488,0.192576659700031,1.0346990193009,-0.426869992967914,-0.89356074614902,0.56108585447971,0.216338527167676,0.0102696986823297,"G_00027"
"25",-0.021754044604658,0.272047410241155,-0.7132765768555,-0.356194828287415,-0.170761815211016,-0.22043017947458,-0.10299104432958,0.0170282689039247,0.0816892608061546,0.242699547143265,"G_00029"
"26",0.171802080163801,0.40630349403045,0.419894286527001,0.52259832696365,0.0516898619482997,0.374852207777601,0.00717956805734707,0.881971807073801,0.235179876822601,-0.241738106240501,"G_00030"
"27",0.160160477038219,-8.60099555494709e-05,-0.0303860084522511,0.13863003638895,-0.49804152083295,0.856652740660847,0.5266371994113,0.0934384852758012,-0.20202280427705,-0.404784688469102,"G_00031"
"28",0.565578940032142,-0.00334749615102017,0.16039423963981,1.17862452014804,0.117728640634165,1.10964813695919,-0.0985855374300249,-0.703963509336845,0.44400351845698,0.59335243714492,"G_00032"
"29",0.561999769925076,0.865084572882555,-0.280897964455789,-0.498727510237285,-0.27704332947138,2.20678798851966,0.426049707144805,-0.673014797952761,0.380206889687961,1.24564454706983,"G_00033"
"30",1.21056723191826,0.762806565698629,-0.942916143767605,0.429828808408285,-0.858968788073445,1.830856640887,0.539164182204986,-0.448273621679525,0.83572065987829,1.0302335492349,"G_00034"
"31",1.23580325088412,0.618661086669523,0.0563290102382596,0.148170022509375,-0.280823989929754,1.39064044524269,0.467144748960996,0.104203175367765,0.535545050217961,1.18200112154124,"G_00035"
"32",-0.404629436950134,-0.144488466932852,-0.61536308382145,-0.326233330478251,-0.751816564618097,-0.5459195822791,-0.25706034136875,-0.637782314516397,-0.09866139421525,-0.26923543416315,"G_00036"
"33",0.43452358099836,0.116971026829026,0.500109512272085,0.188483293485744,-0.311615323622495,0.901420521232035,0.43453132935876,0.307208544821716,0.0691315095432758,-0.0188981310800251,"G_00038"
"34",0.0415357461390931,0.0434055358737482,-0.2099979716649,-0.188152342504603,-0.50304396025395,0.590749993518352,0.500997996051698,0.0874113253917497,-0.1094336415999,-0.0387026434819523,"G_00039"
"35",-0.0709988119339754,-0.373654431197364,0.109322443916325,-0.14685724679582,0.82238686639498,0.691794425625015,0.0717535034650195,0.41131663673016,-0.100366138457569,0.59348331050181,"G_00040"
"36",-0.407407336470066,-0.27652732526875,-0.18449893486955,-0.123335327457899,-0.829325910041001,0.649290350186452,0.807083535802951,0.0095459052507003,-0.5301456244839,-0.501195014023949,"G_00041"
"37",0.221486089712658,-0.429987139695706,-0.416376492499454,-0.698698486934115,0.546617722998639,0.938694255563885,0.48777547572323,-0.381353955454939,-0.167307763239351,-0.111750401358144,"G_00042"
"38",0.224247922464343,0.449696760359751,0.295985078288931,0.360860163676029,-0.820600905631469,0.307860007164533,0.453768564479641,0.369499301960333,0.210399787888639,-0.0734803117430805,"G_00043"
"39",0.170272291238164,0.24337308818863,0.13778674139206,-0.0202162657220448,-0.93476835977604,0.624340503646963,0.392455826592951,0.0821139623427657,0.0413510106165003,-0.626956284773335,"G_00044"
"40",-0.0690164186871113,0.0217053805470518,-0.3772879980165,-0.11900561547492,-1.45282742499595,0.10069067706572,0.0516349054236394,-0.2730144385494,-0.134813785301626,-0.821473994158994,"G_00045"
"41",0.241883362444968,-0.268009874732176,-0.149259671420515,-0.212704479864816,-0.971429848583845,-0.42329627327386,0.108420267850199,-0.369996727662906,-0.14782647999375,-1.00406219849876,"G_00046"
"42",0.0927384924622579,0.0317335208686307,0.341642248396535,-0.18667919076901,-0.0623174287592994,-0.652610353807094,0.745207729887154,-0.30840232140316,-0.0901668933131743,-0.494730863448281,"G_00047"
"43",0.366539519965911,1.4121524779493,0.489383668683053,0.827691889299052,-0.155006920939049,-0.738373826141849,0.33736653203745,0.541940936381749,-0.584009814326452,1.07914358709135,"G_00053"
"44",1.26847409663558,1.30002034555906,0.755168340772311,0.865558524971125,-0.373506591892921,1.23381839681069,1.11955383566342,0.639180544077444,0.53513374949259,0.692617991695044,"G_00055"
"45",0.180250097061352,0.273615912416665,-0.238468749052595,-0.342317384820686,-0.620422519428429,1.24924907076756,0.420508448383221,-0.319944125366996,0.289868791647629,0.377981631446195,"G_00056"
"46",1.08459979627908,1.00593987126189,0.4585623832511,0.597949478343116,0.154764259018669,0.57922944705607,0.796395136375915,0.42971932982865,0.831377753180121,0.901431773314715,"G_00060"
"47",0.593086285733807,0.77410280196794,0.42428440191118,0.0919261275521898,-0.101039950419129,0.22332357752726,0.313345473402965,0.22021359553893,0.82463852641557,0.641980763696105,"G_00062"
"48",-0.0680650046123417,-0.273934115901032,-0.143269154297975,-0.141704971844307,0.694137517712866,0.0221960371358942,-0.322780330230078,-0.540477667996085,-0.117187434616194,-0.223351723014211,"G_00063"
"49",-0.337486212124653,0.37295651694825,0.23431750210004,0.198824074282636,-0.849562440362401,-1.01411013023483,-1.17934896688127,-0.258354154525545,-0.507413900612945,-0.311919025758514,"G_00064"
"50",-0.546383161960805,-0.0915337548239498,-0.205538322412049,-0.197827751034201,-1.58667976258609,-0.3204743278941,-0.354428116027801,-0.115940423568749,-0.106127504186599,-1.05097070821922,"G_00068"
"51",0.317047450562311,-0.251301835340013,-0.264476562685611,0.0864590116227599,-1.21787518537004,0.0663627187362538,-0.363692566263085,-0.332572387768961,-0.563175648465985,-0.0612752205081358,"G_00069"
"52",2.58401488400177,1.623951129584,0.697667762917929,1.45050441982784,-0.036442148878141,2.81068930314642,2.63942713830231,2.68196375606467,0.661323818260265,1.68894118773697,"G_00070"
"53",-0.0697787726541322,0.343400651224797,-0.00345612648869911,-0.298438915003999,0.685797149433201,0.469017896518398,0.146824613740999,-0.356825285508199,-0.600117512392552,-0.25666394515035,"G_00071"
"54",-0.325354536015013,0.140768732143346,-0.139952478034881,-0.461720224604475,-0.222737639566535,0.31582857973337,-0.00491617798383059,0.416562188603422,0.221912127159595,0.506625312419937,"G_00072"
"55",0.17173289128312,0.12574305178275,0.0167935436068506,0.115309216993152,-0.401089850098899,0.575059768857251,0.061572176272551,0.0598015452120991,0.218826426312699,-0.383562595952448,"G_00073"
"56",-0.0458388693358562,-0.311138229021959,0.0723890739456502,0.0444465447831502,-0.186691865776144,-0.18731905118485,0.165714647663548,-0.128187799845901,-0.32785406979573,-0.316234154859831,"G_00074"
"57",0.00201126810738213,0.381610315384395,-0.839577075983912,-0.455548547895744,2.52115109934372,2.59870435001338,1.36089069518207,0.324163402134735,0.372942361964504,1.25095673970079,"G_00085"
"58",-0.918225471800673,0.649528546055365,-1.3742530732344,-1.038610987798,3.47963244595364,3.93533458378916,1.84474308172596,0.661532927768049,0.0943116816405123,1.2986080550993,"G_00086"
"59",0.899677791588952,1.71925682346229,0.547804447832205,0.464678731369205,0.901893008681235,1.07652215061902,1.61099657306645,1.72418168848737,1.05519829775514,2.09928543657126,"G_00087"
"60",-0.429669932226993,-0.315156978536274,-1.82002553063529,-0.82793695785099,-3.50554375341276,-0.277459408188698,-0.661224796490825,0.844905196504495,0.0890032356616446,-0.65760651856601,"G_00088"
"61",-0.164042425365124,0.0635691564358503,-0.0499290714633016,0.0648124746416012,-0.0910007193018482,-0.478948302024351,-0.327418415879401,-0.512037840653249,-0.1405304712646,-0.441097533038501,"G_00089"
"62",-0.589342258875313,-0.274729920099521,0.991661215976245,0.92588890877657,0.432475688263096,-0.408968858215415,-0.534210404091171,-0.325283580701136,0.56024252459637,0.623388218725136,"G_00090"
"63",-0.796406215756106,-0.0823407338079498,0.0322086665435316,-0.18873513490067,-1.49277976060921,0.0450758034794483,-0.264850778974152,-0.294267083885199,-0.724753304305499,-1.52485536738737,"G_00091"
"64",0.192077068939003,0.25447483834469,0.244538234130785,0.217754124859345,0.38256425667454,0.42386223551639,0.201473215692035,0.778823593505906,0.399481296548885,-0.653696299800475,"G_00093"
"65",0.469904984605532,-0.010688651190615,-1.00736195500164,-0.338079162020561,-0.705942368720055,0.580526436101795,0.137130769193235,-0.229457982850105,0.28078446487908,-0.44827573872724,"G_00094"
"66",-0.649708715495143,-0.616705015736825,-0.0463909214807004,-0.552825087095165,-2.91641627196717,-0.602810417813654,1.17190503266889,-0.503254034017064,-0.269945230102721,-1.04225282979347,"G_00095"
"67",-0.5307812668039,-0.379766471924649,-0.29406705747215,-0.687624197520001,-1.13759611534415,-1.4954125031678,-0.507094005925147,-0.51639893409715,-0.463727776944952,-0.80100824306985,"G_00097"
"68",-0.115178314221243,0.0575907546529244,0.605428910289665,0.323483260628742,-0.156615593460956,-0.234928131926006,-0.0585093841021654,0.42366787052212,0.179271966815836,0.143351455988426,"G_00098"
"69",0.401075862858826,0.383345002840445,-0.0171078647835599,0.976244767525424,-0.311903194642029,0.116427773883435,0.0588861528305801,0.198079136677686,-0.155685362453048,-0.00744315418599439,"G_00099"
"70",-0.380353732730748,-0.500805932617549,-0.531227513218652,-0.742783256420176,-0.12788039956258,-0.526498167675939,0.0755498981130896,-0.48848800864314,-0.33653387668946,-0.261408774816986,"G_00100"
"71",0.285515720429739,0.461538336554195,-0.00612955530914938,-0.302338304753798,1.55415761776825,-1.6500589877104,0.339173216361251,0.166680978190852,0.0695282235473152,1.23978066147025,"G_00103"
"72",2.0161805798437,0.789918598503135,0.76682025037514,-0.222051151867455,-2.5677452649389,-1.40258869142026,-0.716821607088019,-1.75647914649731,0.901275019308066,1.10485878258273,"G_00105"
"73",-0.742896975354981,-0.684697910216626,-0.26383976600244,-0.013263826293769,-0.071868097663789,-1.27399289475608,-0.39379290386921,-0.652228464899725,-0.553027672174181,-0.43104680905353,"G_00107"
"74",-0.114778758431395,-0.249356004847426,0.431640128810627,0.30802997775901,-0.35919918800912,0.421133353390806,-0.212121127929786,-0.214691737911045,-0.0401306269569547,-0.55538932728845,"G_00108"
"75",-0.125311849231883,-0.318096230089898,-0.187988956203641,-0.39137785860644,0.2008819972879,-0.0657402477053217,-0.0572945655520349,-0.1837265065094,-0.273971615531115,-0.00298526382628536,"G_00109"
"76",-0.105818068675882,0.0055703798492524,0.0945890895010996,0.142427868849652,-0.5977743187246,0.314080504477799,0.427769462353049,-0.15184530382395,-0.175755031847299,-0.36747053343775,"G_00110"
"77",0.621261419610455,0.926917883394175,-0.19178019062515,0.616408506677801,-0.64669926160462,-0.0838158979436005,0.491861085203163,0.7848323093948,0.943637752508324,0.224309459637704,"G_00115"
"78",0.726029547554686,0.833251371317446,-0.328563401489237,0.13001641474274,-1.07670847961012,0.0388437734040791,0.295883167772987,0.402600436959915,0.65691589682229,-0.219435299690426,"G_00116"
"79",0.522879103098902,0.683996018408905,-0.121211357351442,0.363891296152431,-0.86010161606457,-0.0193657730687438,0.119830959554916,0.498434809041799,0.76959462108369,-0.135077678657326,"G_00117"
"80",0.255954578997794,0.144168716649646,0.0297358445863954,0.333357769668695,-0.0666760133270763,0.0360401186207154,0.19690086871704,0.24708524132984,0.0735368273664794,-0.0483195929452958,"G_00118"
"81",-0.39436620018766,-0.384609066391426,-0.218822692667389,-0.228019083345306,0.454161850156515,-0.847297048462775,0.0637896910495446,-0.0896383551467951,-0.50769913207152,-0.371260694537456,"G_00119"
"82",0.764495978804085,-0.205463509307509,0.0936266218243,-0.106238642733465,-0.657136099587235,-0.76054095100371,-0.361598713851735,0.356143771738205,-0.019445666153685,-0.118774271280461,"G_00120"
"83",-0.426097579708641,0.05453510672635,0.0292996705899486,-0.1636562329892,-0.52355644513422,-1.2036866115287,-0.696842480638649,-0.271775179292449,-0.0102940912639482,0.00796172133624984,"G_00122"
"84",-0.354252289926948,-0.787263810401051,0.660786825846451,0.206789149685801,-0.309962647836552,-0.6251160068251,-0.6361326896512,-0.352992572355901,-0.73494655156555,-0.556780422329552,"G_00123"
"85",0.371885061497778,-0.085766712433849,-0.129804866662152,-0.163519459313999,-0.906164624713953,0.707694193432702,0.200482926008049,0.34129330730395,-0.205617596678498,-0.051259506127348,"G_00124"
"86",-0.40748879957224,-0.34178214009615,-0.333411082869251,-0.257767773286702,-0.37293582402545,-0.8674675609413,-0.156253924605598,-0.413830672652449,-0.4840720599678,-0.501928264811301,"G_00126"
"87",-0.261439950101701,-0.0643399627628991,0.0686061955242015,0.15630219873305,-0.181833703398149,-1.2222376490023,-0.117433610772101,0.1971353514755,-0.0862503807153997,-0.2694805825969,"G_00127"
"88",0.0659585031912178,0.88000070762245,0.493101491169301,0.84328879594145,-0.646088547064199,0.62831701781385,0.134386399855953,0.777660796059402,0.420604941992851,-0.00750251830725074,"G_00130"
"89",0.19707795656575,0.0626103412372014,-0.105873855751954,-0.1151300738566,-0.92250119289415,0.897615759796852,0.435561296353447,0.145556350032698,-0.1400141050665,-0.641992661960099,"G_00131"
"90",0.866588960421007,1.1591103253975,0.278309102962281,0.09049583719125,-2.58100664475147,0.11902607698111,-0.645259371020861,0.19299141612845,1.68569756236196,0.970507836433691,"G_00132"
"91",0.954297831728568,0.392429546912519,-0.781703772344111,-0.78377634400815,-1.95371538265768,0.6492522555963,0.139336841480765,0.89624614745101,1.18314651674839,0.74540896210732,"G_00133"
"92",-0.521468880032212,-0.582784693552744,-0.0793001018407497,-0.376989424628944,0.583109359643984,-1.22952246858795,-0.411979481801494,-0.251966756615768,-0.268639047330131,0.0733762833297753,"G_00136"
"93",0.236856341741171,-0.243129626832251,-0.0160351810065483,-0.4208624679349,-0.811110816014351,-0.365123124826903,0.177893807139353,-0.0224210441023983,-0.593960398046601,-0.27275541506695,"G_00137"
"94",-0.0705520008250721,-0.14090563869985,0.3217300220826,-0.031117360338999,0.5373505915398,0.367544703175302,0.206392614342448,0.150053637540452,-0.387140179539449,-0.217251328678101,"G_00138"
"95",1.19761412965333,1.58683579162253,1.03082017720343,1.16174549296099,-5.52329187578663,-2.72473846762532,-1.5500525233656,1.62106247377613,1.82718119733533,1.34630926213191,"G_00140"
"96",-0.0201921507152057,0.0543963406456793,-0.0798980930905889,0.192639723162516,-0.0876775706434252,0.46982647114693,-0.153957593980245,-0.367518957455664,0.0501005062291445,-0.156712035337749,"G_00141"
"97",-0.0973865002037946,0.78001548101308,0.50067558363782,0.873871312247676,-0.358790940271421,1.14897835667443,-0.332428998780245,0.89800058794771,1.0855081247848,0.495829533785166,"G_00142"
"98",-0.692802696686256,-0.232091113533649,0.11033574328585,0.294234383670602,1.22004706296605,-1.11393492264065,0.272929427853101,0.129383992140148,-0.375143272056598,0.375587224698698,"G_00143"
"99",0.625084124226513,0.60860905350523,0.163074390075569,-0.38530192800217,1.51944694781381,0.536418845965739,-0.57156537181054,0.667082037530321,0.367802949717151,0.522811139061056,"G_00144"
"100",-0.364904102132789,-0.500998148121799,0.0353647399256486,-0.2896055742533,-0.394096598541251,-0.924962088325451,-0.27153565995735,-0.46347657259485,-0.604686460178551,-0.375286295510452,"G_00145"
"101",0.00948552862680978,-0.542001980704001,-0.24710827029305,-0.12122820538655,-1.13980082335496,0.3482716463581,0.31448425257345,-0.703099248041401,-0.490135786136748,-1.16515893119145,"G_00146"
"102",-0.158625667695613,0.13244606435465,0.0124393708759486,0.151522178628399,-0.953587891060851,0.210424069475152,0.27383181635155,-0.100139588667,0.101253300051548,-0.655888899596501,"G_00148"
"103",0.113262525236489,0.416416821683489,0.472572615639491,0.196349755264604,0.897981488575059,-0.489905649608905,0.0496380207741461,-0.16246043652903,0.346421749408706,0.751522155637155,"G_00149"
"104",-1.77776722210535,0.67599010401202,1.00326687546413,0.618968991677215,3.71669323293553,1.60910196886971,0.555250380041794,1.02948307090262,0.0976182082697653,1.4904826841463,"G_00150"
"105",-0.496629424022025,-0.0772665674040998,0.0793472212288998,-0.182268803643551,0.410941502710151,0.22382776925083,0.210907853613498,-0.214465500085099,-0.314887717500349,-0.673114142567852,"G_00151"
"106",0.045314410533921,0.885211686788194,0.626558414072161,-0.19064491461428,0.45441399858604,0.36384476645603,-0.389153686145506,0.399587821328146,0.31519342362478,0.405382488546424,"G_00152"
"107",-0.176238208371878,-0.501013246475844,0.0376790249692605,-0.010263713242241,-0.3889109082641,-0.139184335022984,-0.436030839330726,0.23490989530036,-0.409551605839044,-0.737330467709819,"G_00153"
"108",-0.335936166684915,-0.0938309268768489,-0.5920502203249,-0.489746348233651,-1.53857632573032,-1.14988504147045,-1.14632445729465,-1.0270324542716,-0.4752539980635,-1.2673371992195,"G_00155"
"109",-0.0333699387518059,-0.123059266602401,-0.259689821614249,0.113295798524098,0.858014929331051,-0.50846072518,-0.0578772168711522,0.0549061417284982,-0.488472636317602,0.313368827592949,"G_00156"
"110",-0.214783971877657,0.857850582627699,0.377161445424901,0.476279852398499,-0.419155646095699,0.315997938052748,-0.479840629025699,0.230048328405651,0.151730213367602,-0.316777630638652,"G_00157"
"111",-0.233145018221499,-0.2839504441315,0.0263861671841988,-0.183217296195601,0.714480517327248,-0.393287115570701,-0.165391159906599,-0.00315274525610099,-0.309490855126497,0.125954820796551,"G_00161"
"112",0.831524090971219,-0.319422457693551,-0.589248167966074,-0.397989298636836,-1.93949330982195,-0.45659828319555,-1.42960610669755,-1.18284002868945,-0.7648936625723,-1.43254036329598,"G_00162"
"113",1.06154660212469,0.238904118943485,-0.16105950099516,-0.46721282186054,-0.2382269831639,-0.99601011691464,-1.11390305954222,-0.483624720111675,-0.485797262801835,0.35030747957788,"G_00163"
"114",-1.30147972445672,-1.14745394802568,-0.50762459746079,-0.495163965342454,-1.65999749401149,-2.42525828829737,-1.56619992665427,-2.11103680798866,-1.00296806206564,-0.89653467011775,"G_00164"
"115",0.959797436673058,0.55049120683065,0.799249691538648,1.03993745691867,0.2045746711223,3.7349043331409,1.82622178966675,1.214570679747,0.51908476347955,-0.1281694615802,"G_00166"
"116",-0.0461366579688467,0.000610799318450206,0.0956316265757013,-0.131168268482249,0.93922216671445,-0.160153754819198,-0.294038028714352,0.2662636570937,-0.0119690568706492,0.509613353882752,"G_00167"
"117",-0.27344063946765,-0.281763617114451,0.0283577090924011,-0.160965277804098,0.585709962932351,-0.87801082562325,-0.405801192626998,-0.155958476522999,-0.24836273894715,-0.11570522469645,"G_00168"
"118",-0.109252046069066,0.00169721739425081,0.314241000384398,0.338360391490998,1.2496113483272,-0.796207565973299,0.133900522546548,0.54016786347775,-0.0648521960962487,0.510491674541752,"G_00169"
"119",-0.228907002170127,-0.853909450262511,-1.06080023267486,-0.305232724308535,-1.54905389456577,-0.433167211411929,-0.918809377083981,-1.25459944534578,-0.539255543323581,-1.42186746074649,"G_00170"
"120",-0.0439459979128401,-0.292748890347851,-0.39367003517195,-0.142789676261807,-1.06731928672282,-0.265938275045902,0.152791072015599,-0.5406899872225,-0.460464368768148,-0.600368513527102,"G_00171"
"121",-0.638234517337245,-0.474856291504801,0.105246442822748,0.0596796108512988,-0.0829398072348517,-0.0075754851920008,0.345015203994199,0.100768076069851,-0.452288621153501,-0.63865300189855,"G_00172"
"122",-0.867954428048427,0.46156752770264,0.817657964940021,-0.131266383433606,1.47953643973977,0.22070932016514,1.14467442803985,0.604260116265125,0.0633009519317798,0.0691148406846059,"G_00173"
"123",0.0970635295111616,0.0896872941288998,0.821883183688284,0.327902740754685,1.86945314893867,0.34447826216667,0.31549540844087,0.612068582472079,0.523034341380625,0.474006603005144,"G_00174"
"124",1.47292712685327,0.426581705389496,0.532863027884395,0.574421407690335,1.15973759035747,-0.76737630719265,-1.1955997456592,0.222468398254285,0.125185194150689,0.894855281015794,"G_00175"
"125",0.971609027570543,0.26181386759788,-0.736369178639801,-0.858073804379724,-0.251480665263549,0.28476989783165,-0.977003844109939,-0.63195864096322,-0.19204307704732,0.0851664317306002,"G_00176"
"126",0.509576837120744,0.926259091791898,1.0445392134558,1.44151348649235,1.48480907617345,1.31069935212465,0.566135936162,1.6190400445041,0.766996126074551,1.13206691542375,"G_00177"
"127",0.921941177268131,1.66680992707429,0.615132446757287,0.884491488456079,1.00845642209329,1.92133967083622,0.95311231050324,1.47627634676106,1.23088775695769,1.33438664881642,"G_00178"
"128",0.208231705618092,0.1952885831848,0.251209825928695,0.407732993388429,-0.81699811109837,0.625818754600065,0.325315431025084,0.177977439868275,-0.191028403670342,-0.881227072604241,"G_00180"
"129",0.51470508778644,0.441304743170226,0.15722593495234,-0.21427837837426,0.804039383538864,0.573823422461419,-0.488915667312502,0.334989195216525,0.20547468541731,0.874369649431025,"G_00181"
"130",-0.162603187958305,0.521254891230676,0.482684065156171,0.104258900739251,0.914978969816821,0.0450293104709552,0.00351078204008992,0.752748720720519,-0.00985137509944062,-0.101482235725135,"G_00182"
"131",0.08191117569839,0.53184905410865,-0.0489267730789807,0.215421490995759,-0.509029088987565,0.697966724318869,-0.232016645975615,0.526068324729581,0.40006158386994,-0.0687881924872596,"G_00183"
"132",0.524243458229205,1.17369975380145,0.64809913336644,-1.61098959849535,-1.55412830347675,-0.980385662887682,-0.244863995417935,0.36765519660878,0.40530420484748,-0.691895688372646,"G_00184"
"133",-0.193276859038772,-0.371461337993898,-0.465502831604649,-0.610755841942999,-0.591036833170752,-0.795468584209651,-0.480865501166851,-0.31821867430115,-0.38819646218515,-0.0390637169356007,"G_00185"
"134",0.140372268107518,0.248231692515251,0.343948777950401,0.479742021574049,0.0754707506784525,0.426622888733149,0.239225640376549,0.0658314158071492,0.205657715010602,-0.0259906201913995,"G_00186"
"135",-0.453860479246041,-0.355405471164601,-0.100292524995349,0.00802110642580151,-0.555390918412201,-0.83251517262805,-0.3166589673294,-1.0465190207959,-0.35887030657875,-0.47961862045975,"G_00187"
"136",0.0150578048566521,-0.0277721569175,-0.122659484965351,-0.0360288407918497,-0.147315420980801,-0.501950937651351,0.468624673689351,-0.180035679196902,-0.0990296619253007,-0.485490003754353,"G_00188"
"137",0.154337594499987,-0.546240835219405,-0.249618512770474,-0.390969370550769,0.406758363538386,0.0303478223109052,-0.00808011702135966,-0.453423588592705,-0.112057780358105,-0.96571005476983,"G_00189"
"138",-0.0307334744123913,0.844660904997099,-0.0163385694187057,0.76902933253271,-1.52359994108065,0.857947882151429,0.510628989046649,-0.393282469544919,0.767724100015486,-1.33818953360778,"G_00190"
"139",0.85251679582797,1.95130546707564,-0.350322013421445,0.103915566262686,-1.35372089966435,0.560886886716185,0.29872036342353,0.415558822908545,1.94634339977484,0.691596514817268,"G_00191"
"140",-0.535170775284854,-0.379594517307599,0.0374744668641345,-0.101751460356546,0.691000384315191,-1.00621972510395,-0.631741676112686,-0.0458240331833615,-0.455383870480854,-0.293144554540724,"G_00192"
"141",0.0280238420546189,0.128329192055499,-0.155497231752901,0.0652936789036514,-1.14505479293865,0.252324865772801,0.58064961703165,0.0671621570552485,-0.0823428103682999,-1.12735331962145,"G_00193"
"142",-0.677295052992481,-0.19111634525535,-0.0745701904612002,-0.242448417892948,-1.8693524034504,-0.0125231607589988,-0.13673651576175,-0.441919448537148,-0.115679859253449,-0.35766336467895,"G_00195"
"143",-0.0915115831044555,-0.13274989712245,-0.357769198373099,-0.363813057711952,-0.34053088458965,0.228945198621601,0.143814406279151,-0.0582358707370006,0.0582563141490517,-0.211775663511549,"G_00196"
